Alter;Beruf;Familienstand;Ausbildung;Ausgefallen;Kontostand;Eigentum;Darlehen;Dauer;Label
32;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;28;1;0;88;0
38;Techniker;verheiratet;Hochschulabschluss;0;34;0;1;88;0
34;Beamter;verheiratet;Hochschulabschluss;0;35;1;0;88;0
33;Techniker;verheiratet;Hochschulabschluss;0;44;1;0;88;0
20;Student;ledig;Allgemeine Hochschulreife;0;130;0;0;88;0
29;Techniker;verheiratet;Allgemeine Hochschulreife;0;132;1;1;88;0
51;Techniker;verheiratet;Allgemeine Hochschulreife;0;196;1;1;88;1
31;Freiberufler;ledig;Hochschulabschluss;0;206;0;0;88;0
34;Angestellter;verheiratet;Allgemeine Hochschulreife;0;261;1;0;88;0
36;Techniker;ledig;Allgemeine Hochschulreife;0;265;1;1;88;0
41;unbekannt;verheiratet;Allgemeine Hochschulreife;0;280;1;0;88;0
27;Techniker;ledig;Hochschulabschluss;0;290;0;0;88;0
34;Freiberufler;ledig;Allgemeine Hochschulreife;0;318;1;0;88;0
26;Beamter;verheiratet;Hochschulabschluss;0;319;0;0;88;0
32;Beamter;ledig;Allgemeine Hochschulreife;0;396;1;0;88;0
56;Servicekraft;verheiratet;Mittlere Reife;0;444;1;0;88;0
34;Freiberufler;verheiratet;Allgemeine Hochschulreife;0;455;1;0;88;0
25;unbekannt;ledig;Hochschulabschluss;0;530;0;0;88;0
33;Angestellter;verheiratet;Allgemeine Hochschulreife;0;540;0;1;88;0
39;Angestellter;ledig;Mittlere Reife;0;561;1;0;88;0
44;Techniker;verheiratet;Hochschulabschluss;0;564;1;0;88;0
34;Techniker;verheiratet;Allgemeine Hochschulreife;0;580;1;0;88;0
57;Techniker;verheiratet;Mittlere Reife;0;592;0;1;88;0
32;Beamter;ledig;Allgemeine Hochschulreife;0;613;1;0;88;0
55;Freiberufler;verheiratet;Hochschulabschluss;0;625;0;0;88;0
41;Beamter;geschieden;Allgemeine Hochschulreife;0;639;1;0;88;0
34;Techniker;ledig;Allgemeine Hochschulreife;0;664;1;1;88;0
31;Student;ledig;Allgemeine Hochschulreife;0;735;0;0;88;0
34;Servicekraft;geschieden;Allgemeine Hochschulreife;0;797;1;0;88;0
59;Rentner;verheiratet;Mittlere Reife;0;866;0;1;88;0
55;Angestellter;geschieden;Mittlere Reife;0;962;0;1;88;0
30;Techniker;ledig;Hochschulabschluss;0;985;1;0;88;0
59;Rentner;verheiratet;Mittlere Reife;0;1064;1;0;88;0
33;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;1076;0;0;88;0
37;Techniker;verheiratet;Allgemeine Hochschulreife;0;1120;1;0;88;0
45;Angestellter;verheiratet;Mittlere Reife;0;1335;1;0;88;0
67;Rentner;verheiratet;Mittlere Reife;0;1430;0;0;88;0
29;Angestellter;ledig;Allgemeine Hochschulreife;0;1446;1;0;88;0
40;Servicekraft;ledig;Allgemeine Hochschulreife;0;1547;1;0;88;0
44;Techniker;verheiratet;Hochschulabschluss;0;1818;1;1;88;0
52;unbekannt;geschieden;Hochschulabschluss;0;1988;1;0;88;0
54;unbekannt;geschieden;Hochschulabschluss;0;2272;1;0;88;0
31;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;2423;1;1;88;0
35;Techniker;verheiratet;Allgemeine Hochschulreife;0;2789;1;0;88;0
32;Techniker;verheiratet;Hochschulabschluss;0;2976;1;0;88;0
45;Techniker;verheiratet;Allgemeine Hochschulreife;0;2981;1;1;88;0
53;Techniker;verheiratet;Allgemeine Hochschulreife;0;3398;0;1;88;0
34;unbekannt;verheiratet;Hochschulabschluss;0;3402;0;0;88;0
55;Freiberufler;verheiratet;Hochschulabschluss;0;3459;1;1;88;0
34;Beamter;ledig;Allgemeine Hochschulreife;0;3626;1;1;88;0
63;Rentner;verheiratet;Hochschulabschluss;0;4692;1;0;88;0
58;Selbständig;verheiratet;Hochschulabschluss;0;6237;1;0;88;0
41;Angestellter;verheiratet;Mittlere Reife;0;6596;1;0;88;0
57;Freiberufler;verheiratet;Allgemeine Hochschulreife;0;9902;0;0;88;0
57;Beamter;geschieden;Allgemeine Hochschulreife;1;-435;1;1;89;0
36;Techniker;verheiratet;Allgemeine Hochschulreife;0;-355;1;0;89;0
33;Angestellter;verheiratet;Allgemeine Hochschulreife;0;-253;1;0;89;0
34;Beamter;ledig;Allgemeine Hochschulreife;0;-32;0;1;89;0
30;Servicekraft;geschieden;Allgemeine Hochschulreife;0;0;0;0;89;0
41;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;0;1;1;89;0
59;Selbständig;verheiratet;Hochschulabschluss;0;0;1;0;89;0
28;Beamter;verheiratet;Allgemeine Hochschulreife;0;0;1;1;89;0
24;Beamter;ledig;Hochschulabschluss;0;0;1;0;89;0
34;Techniker;verheiratet;Hochschulabschluss;0;0;0;0;89;0
43;unbekannt;geschieden;Hochschulabschluss;0;9;1;0;89;0
37;unbekannt;verheiratet;Hochschulabschluss;0;21;1;0;89;0
19;Student;ledig;Allgemeine Hochschulreife;0;55;0;0;89;0
34;Techniker;ledig;Allgemeine Hochschulreife;0;102;0;0;89;0
27;Beamter;ledig;Hochschulabschluss;0;138;0;0;89;1
60;Angestellter;verheiratet;Mittlere Reife;0;193;1;0;89;0
26;Techniker;ledig;Allgemeine Hochschulreife;0;206;0;0;89;0
38;Freiberufler;verheiratet;Hochschulabschluss;0;227;1;0;89;0
52;Techniker;verheiratet;Allgemeine Hochschulreife;0;230;1;1;89;0
34;Angestellter;verheiratet;Allgemeine Hochschulreife;0;262;0;0;89;1
36;Angestellter;ledig;Allgemeine Hochschulreife;0;275;1;0;89;0
56;Arbeitslos;geschieden;Allgemeine Hochschulreife;0;283;1;1;89;0
54;Rentner;geschieden;Hochschulabschluss;0;294;1;0;89;0
31;Angestellter;ledig;Hochschulabschluss;0;328;1;0;89;0
23;Student;ledig;Hochschulabschluss;0;341;0;0;89;0
31;Angestellter;verheiratet;Allgemeine Hochschulreife;0;360;1;1;89;0
40;Beamter;verheiratet;Allgemeine Hochschulreife;0;367;1;0;89;0
31;Beamter;verheiratet;Allgemeine Hochschulreife;0;389;1;0;89;0
38;Beamter;geschieden;Allgemeine Hochschulreife;0;407;1;1;89;0
54;Techniker;verheiratet;Allgemeine Hochschulreife;0;433;0;0;89;0
54;Hausgehilfin;verheiratet;Hochschulabschluss;0;440;0;0;89;0
30;unbekannt;ledig;Hochschulabschluss;0;485;1;0;89;0
39;Angestellter;verheiratet;Allgemeine Hochschulreife;0;535;1;0;89;0
33;Techniker;geschieden;Allgemeine Hochschulreife;0;557;1;0;89;0
25;Servicekraft;ledig;Allgemeine Hochschulreife;0;594;0;0;89;1
31;Beamter;verheiratet;Hochschulabschluss;0;608;1;0;89;0
46;Angestellter;verheiratet;Mittlere Reife;0;665;0;0;89;0
34;Beamter;ledig;Allgemeine Hochschulreife;0;673;1;0;89;0
51;Beamter;ledig;Allgemeine Hochschulreife;0;726;1;0;89;1
34;Beamter;verheiratet;Allgemeine Hochschulreife;0;764;0;0;89;0
35;unbekannt;geschieden;Hochschulabschluss;0;808;0;0;89;0
34;Angestellter;ledig;Allgemeine Hochschulreife;0;869;0;0;89;0
52;Beamter;verheiratet;Allgemeine Hochschulreife;0;941;0;0;89;0
34;Servicekraft;geschieden;Allgemeine Hochschulreife;0;991;1;0;89;0
36;Selbständig;verheiratet;Allgemeine Hochschulreife;0;1006;1;0;89;0
32;Angestellter;ledig;Allgemeine Hochschulreife;0;1047;0;0;89;0
28;unbekannt;verheiratet;Hochschulabschluss;0;1109;1;0;89;0
39;unbekannt;ledig;Hochschulabschluss;0;1143;1;0;89;0
54;Techniker;verheiratet;Hochschulabschluss;0;1188;1;0;89;0
57;Rentner;verheiratet;Hochschulabschluss;0;1292;0;0;89;0
57;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1412;1;0;89;0
29;Selbständig;ledig;Hochschulabschluss;0;1457;1;0;89;0
57;Rentner;verheiratet;Hochschulabschluss;0;1458;0;0;89;0
26;Student;ledig;Allgemeine Hochschulreife;0;1608;0;0;89;0
28;Angestellter;ledig;Allgemeine Hochschulreife;0;1735;1;0;89;0
28;Angestellter;ledig;Hochschulabschluss;0;1984;1;0;89;0
42;Beamter;geschieden;Allgemeine Hochschulreife;0;2133;1;0;89;0
53;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;2180;0;0;89;0
45;unbekannt;verheiratet;Hochschulabschluss;0;2220;1;0;89;0
33;Angestellter;verheiratet;Allgemeine Hochschulreife;0;2254;1;0;89;0
32;Techniker;ledig;Hochschulabschluss;0;2340;0;0;89;1
61;Rentner;verheiratet;Hochschulabschluss;0;2557;1;0;89;0
57;Arbeitslos;verheiratet;Mittlere Reife;0;2743;0;0;89;0
53;Beamter;verheiratet;Allgemeine Hochschulreife;0;2851;0;1;89;0
55;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;3982;0;0;89;0
30;Angestellter;geschieden;Allgemeine Hochschulreife;0;4591;1;0;89;0
47;unbekannt;verheiratet;Hochschulabschluss;0;4693;0;1;89;1
49;Selbständig;verheiratet;Mittlere Reife;0;5711;0;0;89;0
40;Beamter;verheiratet;unbekannt;0;9110;1;0;89;0
36;unbekannt;ledig;Hochschulabschluss;0;10773;1;0;89;1
35;Techniker;verheiratet;Allgemeine Hochschulreife;0;15474;0;0;89;1
40;unbekannt;verheiratet;Hochschulabschluss;0;-606;1;0;90;0
53;Angestellter;geschieden;Allgemeine Hochschulreife;0;-376;1;0;90;0
41;Techniker;verheiratet;Allgemeine Hochschulreife;0;-312;1;0;90;0
34;Angestellter;verheiratet;Allgemeine Hochschulreife;0;-271;1;1;90;0
24;Angestellter;verheiratet;Allgemeine Hochschulreife;0;-220;1;0;90;0
28;Angestellter;verheiratet;Mittlere Reife;0;-65;1;0;90;0
45;unbekannt;verheiratet;Hochschulabschluss;0;-61;0;0;90;0
42;unbekannt;verheiratet;Hochschulabschluss;0;0;0;0;90;0
48;Servicekraft;verheiratet;Mittlere Reife;0;0;1;0;90;0
24;Student;ledig;unbekannt;0;0;0;0;90;0
34;Beamter;verheiratet;Hochschulabschluss;0;10;0;0;90;0
39;unbekannt;verheiratet;Hochschulabschluss;0;15;1;1;90;0
31;Freiberufler;ledig;Hochschulabschluss;0;46;1;0;90;0
48;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;51;1;1;90;0
35;unbekannt;ledig;Allgemeine Hochschulreife;0;83;1;0;90;0
49;Techniker;geschieden;Allgemeine Hochschulreife;0;95;1;0;90;0
28;Student;ledig;Allgemeine Hochschulreife;0;101;0;0;90;0
32;Angestellter;verheiratet;Hochschulabschluss;0;143;1;1;90;0
26;Techniker;ledig;Allgemeine Hochschulreife;0;152;0;1;90;0
49;Techniker;verheiratet;Allgemeine Hochschulreife;0;177;1;1;90;0
32;Angestellter;ledig;Mittlere Reife;0;181;1;0;90;0
59;Hausgehilfin;verheiratet;Mittlere Reife;0;182;0;0;90;0
41;unbekannt;ledig;Hochschulabschluss;0;203;0;0;90;0
29;Selbständig;verheiratet;Hochschulabschluss;0;246;0;0;90;0
41;unbekannt;verheiratet;Hochschulabschluss;0;285;1;0;90;0
30;Arbeitslos;ledig;Hochschulabschluss;0;306;0;0;90;0
53;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;341;0;0;90;0
41;Freiberufler;verheiratet;Allgemeine Hochschulreife;0;353;0;0;90;0
41;Angestellter;verheiratet;Allgemeine Hochschulreife;0;356;1;0;90;0
29;unbekannt;ledig;Allgemeine Hochschulreife;0;417;0;0;90;0
30;Beamter;ledig;Allgemeine Hochschulreife;0;457;0;0;90;0
36;Techniker;ledig;Allgemeine Hochschulreife;0;480;1;0;90;0
34;Angestellter;ledig;unbekannt;0;484;0;0;90;0
31;unbekannt;ledig;Hochschulabschluss;0;533;0;0;90;1
34;Angestellter;ledig;Allgemeine Hochschulreife;0;550;1;0;90;0
36;Servicekraft;verheiratet;Hochschulabschluss;0;562;0;0;90;0
57;Beamter;verheiratet;unbekannt;0;596;0;0;90;0
40;Selbständig;ledig;Hochschulabschluss;0;628;0;0;90;0
38;Angestellter;verheiratet;Allgemeine Hochschulreife;0;638;1;0;90;0
33;Beamter;geschieden;Allgemeine Hochschulreife;0;661;1;0;90;0
32;Angestellter;ledig;Hochschulabschluss;0;700;0;0;90;1
33;Selbständig;verheiratet;Allgemeine Hochschulreife;0;711;1;0;90;0
43;Freiberufler;ledig;Hochschulabschluss;0;744;0;1;90;0
48;Angestellter;verheiratet;Mittlere Reife;0;750;1;0;90;0
26;Angestellter;ledig;Allgemeine Hochschulreife;0;834;0;0;90;0
49;Techniker;verheiratet;Allgemeine Hochschulreife;0;905;0;0;90;0
46;Angestellter;geschieden;Allgemeine Hochschulreife;0;931;0;1;90;0
32;unbekannt;verheiratet;Hochschulabschluss;0;937;0;0;90;0
40;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1074;1;0;90;0
34;unbekannt;ledig;Hochschulabschluss;0;1310;0;1;90;0
29;unbekannt;verheiratet;Hochschulabschluss;0;1366;1;0;90;0
60;Beamter;verheiratet;Allgemeine Hochschulreife;0;1541;0;0;90;0
46;unbekannt;verheiratet;Hochschulabschluss;0;1698;1;0;90;0
61;Rentner;verheiratet;Mittlere Reife;0;1742;0;0;90;0
31;unbekannt;verheiratet;Hochschulabschluss;0;1750;1;0;90;0
46;Angestellter;verheiratet;Mittlere Reife;0;1941;1;0;90;0
38;Techniker;verheiratet;Hochschulabschluss;0;1997;1;0;90;0
56;Angestellter;verheiratet;Allgemeine Hochschulreife;0;2190;0;1;90;0
68;Rentner;verheiratet;Mittlere Reife;0;2301;0;0;90;0
34;Selbständig;verheiratet;Hochschulabschluss;0;2427;0;0;90;0
53;unbekannt;verheiratet;Allgemeine Hochschulreife;0;2693;0;0;90;1
57;Rentner;verheiratet;Allgemeine Hochschulreife;0;3815;0;0;90;0
33;Beamter;verheiratet;Allgemeine Hochschulreife;0;4012;0;1;90;0
26;Techniker;ledig;Allgemeine Hochschulreife;0;4859;0;0;90;0
32;Angestellter;verheiratet;Allgemeine Hochschulreife;0;5075;1;0;90;0
57;Angestellter;verheiratet;Allgemeine Hochschulreife;0;5935;1;1;90;0
58;Freiberufler;verheiratet;Hochschulabschluss;0;6384;0;0;90;0
52;unbekannt;verheiratet;Hochschulabschluss;0;7900;1;0;90;0
30;Techniker;ledig;Allgemeine Hochschulreife;0;8826;1;0;90;0
47;Beamter;verheiratet;Allgemeine Hochschulreife;0;-245;1;0;91;0
36;Hausgehilfin;verheiratet;Mittlere Reife;0;-125;0;1;91;0
53;Angestellter;verheiratet;Allgemeine Hochschulreife;0;-71;1;0;91;0
50;Techniker;geschieden;Allgemeine Hochschulreife;0;0;0;0;91;0
33;Techniker;ledig;Allgemeine Hochschulreife;0;0;1;0;91;0
52;Beamter;verheiratet;Allgemeine Hochschulreife;0;0;0;0;91;0
36;Angestellter;verheiratet;Allgemeine Hochschulreife;0;0;1;0;91;0
31;unbekannt;verheiratet;Allgemeine Hochschulreife;0;3;0;0;91;0
36;unbekannt;verheiratet;Hochschulabschluss;0;22;0;0;91;0
30;Beamter;verheiratet;Allgemeine Hochschulreife;0;35;1;1;91;0
30;Beamter;ledig;Allgemeine Hochschulreife;0;43;1;0;91;0
46;Beamter;geschieden;Allgemeine Hochschulreife;0;98;1;1;91;0
47;unbekannt;verheiratet;Hochschulabschluss;0;109;1;0;91;0
31;Techniker;ledig;Allgemeine Hochschulreife;0;138;0;0;91;1
45;Angestellter;verheiratet;Allgemeine Hochschulreife;0;196;1;0;91;0
26;unbekannt;ledig;Hochschulabschluss;0;200;0;0;91;0
30;Beamter;ledig;Allgemeine Hochschulreife;0;219;1;1;91;0
45;unbekannt;verheiratet;Hochschulabschluss;0;226;1;0;91;1
36;Techniker;ledig;Hochschulabschluss;0;251;1;0;91;0
39;unbekannt;geschieden;Hochschulabschluss;0;267;1;1;91;0
32;Beamter;ledig;Allgemeine Hochschulreife;0;314;0;1;91;0
49;Techniker;ledig;unbekannt;0;350;0;0;91;0
57;Servicekraft;geschieden;Mittlere Reife;0;362;0;0;91;0
27;unbekannt;ledig;Hochschulabschluss;0;377;0;0;91;0
31;Angestellter;ledig;Allgemeine Hochschulreife;0;411;0;0;91;0
45;Beamter;geschieden;Allgemeine Hochschulreife;0;440;0;0;91;0
48;unbekannt;ledig;Hochschulabschluss;0;460;1;0;91;0
36;unbekannt;verheiratet;Hochschulabschluss;0;495;0;0;91;1
28;Angestellter;ledig;Allgemeine Hochschulreife;0;517;0;1;91;0
32;unbekannt;geschieden;Hochschulabschluss;0;530;1;0;91;0
35;Servicekraft;ledig;Allgemeine Hochschulreife;0;544;1;0;91;0
33;Angestellter;ledig;Mittlere Reife;0;557;1;0;91;0
32;Techniker;verheiratet;Allgemeine Hochschulreife;0;557;1;0;91;0
51;Hausgehilfin;verheiratet;Mittlere Reife;0;605;0;0;91;0
34;Techniker;ledig;Hochschulabschluss;0;612;0;0;91;0
42;Angestellter;verheiratet;Mittlere Reife;0;636;1;0;91;0
52;Freiberufler;verheiratet;Mittlere Reife;0;657;0;0;91;0
42;Angestellter;verheiratet;Mittlere Reife;0;659;1;0;91;0
32;Beamter;ledig;Allgemeine Hochschulreife;0;739;1;0;91;0
35;unbekannt;ledig;Hochschulabschluss;0;747;0;0;91;0
50;unbekannt;geschieden;Hochschulabschluss;0;810;0;0;91;1
57;unbekannt;verheiratet;Hochschulabschluss;0;813;0;0;91;0
43;Angestellter;verheiratet;Allgemeine Hochschulreife;0;902;1;0;91;0
38;unbekannt;geschieden;Hochschulabschluss;0;1149;1;0;91;0
38;unbekannt;verheiratet;Hochschulabschluss;0;1198;1;0;91;0
55;Techniker;ledig;Allgemeine Hochschulreife;0;1199;0;1;91;0
47;Techniker;verheiratet;Allgemeine Hochschulreife;0;1233;1;0;91;1
57;unbekannt;verheiratet;Hochschulabschluss;0;1318;0;0;91;0
46;Freiberufler;ledig;Hochschulabschluss;0;1410;1;0;91;0
34;unbekannt;verheiratet;Hochschulabschluss;0;1483;1;0;91;0
25;unbekannt;ledig;Hochschulabschluss;0;1628;0;0;91;0
53;Freiberufler;verheiratet;Hochschulabschluss;0;1961;0;0;91;0
54;Selbständig;verheiratet;Mittlere Reife;0;2132;0;1;91;0
41;Angestellter;verheiratet;unbekannt;0;2361;0;0;91;0
33;Techniker;ledig;Hochschulabschluss;0;2412;1;0;91;0
37;Techniker;ledig;Allgemeine Hochschulreife;0;2442;0;0;91;1
33;unbekannt;ledig;Hochschulabschluss;0;2485;1;0;91;0
29;Student;ledig;unbekannt;0;2929;0;0;91;0
33;Angestellter;ledig;Allgemeine Hochschulreife;0;2945;0;0;91;0
40;Angestellter;geschieden;Mittlere Reife;0;4168;1;0;91;0
35;Arbeitslos;ledig;Hochschulabschluss;0;4959;0;0;91;0
58;Hausgehilfin;verheiratet;Hochschulabschluss;0;6316;0;0;91;0
36;Beamter;ledig;Allgemeine Hochschulreife;0;10041;1;0;91;1
23;Arbeitslos;ledig;Allgemeine Hochschulreife;0;-503;1;0;92;0
34;Beamter;verheiratet;Allgemeine Hochschulreife;0;-297;1;0;92;0
50;Techniker;verheiratet;unbekannt;0;-287;1;0;92;0
56;Angestellter;verheiratet;Allgemeine Hochschulreife;0;-256;1;1;92;0
43;Angestellter;geschieden;Allgemeine Hochschulreife;0;-91;1;1;92;0
43;Servicekraft;ledig;Allgemeine Hochschulreife;0;-63;1;0;92;0
41;Beamter;geschieden;Allgemeine Hochschulreife;0;8;0;0;92;0
59;Rentner;verheiratet;Allgemeine Hochschulreife;0;26;0;0;92;0
34;Beamter;ledig;Allgemeine Hochschulreife;0;69;1;0;92;0
18;Student;ledig;unbekannt;0;108;0;0;92;1
26;Beamter;ledig;Allgemeine Hochschulreife;0;125;0;0;92;0
45;unbekannt;verheiratet;Hochschulabschluss;0;126;1;0;92;0
28;Beamter;ledig;Hochschulabschluss;0;164;1;0;92;0
59;Hausgehilfin;verheiratet;Mittlere Reife;0;182;0;0;92;0
53;Selbständig;ledig;Allgemeine Hochschulreife;0;186;0;0;92;0
46;unbekannt;verheiratet;Hochschulabschluss;0;222;0;0;92;0
30;Selbständig;ledig;Allgemeine Hochschulreife;0;280;0;0;92;0
40;Beamter;verheiratet;Allgemeine Hochschulreife;0;419;1;1;92;0
41;Angestellter;ledig;Allgemeine Hochschulreife;0;428;1;0;92;0
30;unbekannt;ledig;Hochschulabschluss;0;499;1;0;92;0
30;Beamter;verheiratet;Hochschulabschluss;0;501;1;1;92;0
31;Student;ledig;unbekannt;0;640;0;0;92;0
31;Beamter;ledig;Allgemeine Hochschulreife;0;690;0;0;92;0
32;unbekannt;ledig;unbekannt;0;787;0;0;92;0
63;Rentner;geschieden;Allgemeine Hochschulreife;0;859;0;0;92;0
30;Selbständig;ledig;Hochschulabschluss;0;916;0;0;92;1
36;Servicekraft;ledig;Allgemeine Hochschulreife;0;948;0;1;92;0
31;Angestellter;verheiratet;Allgemeine Hochschulreife;0;990;1;1;92;0
33;Angestellter;verheiratet;Mittlere Reife;0;1002;1;0;92;0
33;Freiberufler;verheiratet;Hochschulabschluss;0;1145;1;0;92;0
46;Freiberufler;geschieden;Allgemeine Hochschulreife;0;1187;0;1;92;0
68;Rentner;verheiratet;Allgemeine Hochschulreife;0;1316;0;0;92;0
61;Hausgehilfin;verheiratet;Hochschulabschluss;0;1389;0;0;92;0
33;unbekannt;verheiratet;Hochschulabschluss;0;1390;0;0;92;0
33;unbekannt;verheiratet;Hochschulabschluss;0;1390;0;0;92;0
27;Student;ledig;Allgemeine Hochschulreife;0;1411;0;0;92;0
50;unbekannt;verheiratet;Mittlere Reife;0;1458;0;0;92;0
52;unbekannt;verheiratet;Hochschulabschluss;0;1646;0;1;92;0
51;unbekannt;verheiratet;unbekannt;0;1708;0;0;92;0
52;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1797;1;0;92;0
39;unbekannt;verheiratet;Hochschulabschluss;0;1802;0;0;92;0
28;Beamter;ledig;Allgemeine Hochschulreife;0;1842;1;0;92;0
48;Techniker;verheiratet;Allgemeine Hochschulreife;0;2111;0;0;92;0
49;unbekannt;verheiratet;Hochschulabschluss;0;2187;0;0;92;0
21;Angestellter;ledig;Allgemeine Hochschulreife;0;2265;0;0;92;1
33;Arbeitslos;verheiratet;Hochschulabschluss;0;3335;0;0;92;0
65;Rentner;verheiratet;Allgemeine Hochschulreife;0;3409;0;0;92;0
37;Beamter;verheiratet;Allgemeine Hochschulreife;0;3420;0;0;92;0
51;Beamter;verheiratet;Allgemeine Hochschulreife;0;3736;0;0;92;0
38;unbekannt;verheiratet;Hochschulabschluss;0;4293;1;0;92;0
33;unbekannt;ledig;Hochschulabschluss;0;4409;0;0;92;0
58;unbekannt;geschieden;Hochschulabschluss;0;5701;0;0;92;0
37;unbekannt;verheiratet;Hochschulabschluss;0;6815;1;0;92;0
42;Arbeitslos;ledig;Mittlere Reife;0;8037;0;0;92;0
32;unbekannt;ledig;Hochschulabschluss;0;9317;0;0;92;0
32;Servicekraft;ledig;Allgemeine Hochschulreife;0;11287;1;0;92;1
61;Rentner;verheiratet;Allgemeine Hochschulreife;0;13164;0;0;92;1
34;Angestellter;ledig;Allgemeine Hochschulreife;0;13683;1;0;92;1
32;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;-489;1;1;93;0
58;Rentner;verheiratet;Mittlere Reife;1;-235;0;1;93;0
32;unbekannt;verheiratet;Hochschulabschluss;0;-149;0;0;93;0
39;Techniker;ledig;Allgemeine Hochschulreife;0;-143;1;0;93;0
34;unbekannt;ledig;Hochschulabschluss;0;0;0;0;93;0
30;Beamter;verheiratet;Allgemeine Hochschulreife;0;0;0;0;93;0
37;Beamter;ledig;Allgemeine Hochschulreife;0;0;0;0;93;0
33;Beamter;ledig;Hochschulabschluss;0;0;0;0;93;0
35;unbekannt;verheiratet;Hochschulabschluss;0;8;0;0;93;1
54;Beamter;ledig;Allgemeine Hochschulreife;0;15;1;0;93;0
28;Angestellter;ledig;Allgemeine Hochschulreife;0;53;1;0;93;0
51;Freiberufler;geschieden;Hochschulabschluss;0;58;1;0;93;0
34;Angestellter;verheiratet;Mittlere Reife;0;72;1;0;93;0
30;Angestellter;verheiratet;Mittlere Reife;0;99;1;0;93;0
36;Beamter;ledig;Allgemeine Hochschulreife;0;119;0;0;93;0
28;unbekannt;ledig;Allgemeine Hochschulreife;0;171;0;0;93;1
31;Servicekraft;ledig;Mittlere Reife;0;181;1;0;93;0
46;Hausgehilfin;ledig;Allgemeine Hochschulreife;0;198;1;0;93;0
35;Angestellter;ledig;Allgemeine Hochschulreife;0;218;1;0;93;0
33;unbekannt;geschieden;Hochschulabschluss;0;219;1;0;93;0
45;Hausgehilfin;geschieden;Mittlere Reife;0;221;0;0;93;0
38;Beamter;ledig;Allgemeine Hochschulreife;0;221;1;0;93;0
28;unbekannt;verheiratet;Hochschulabschluss;0;258;0;1;93;0
39;Arbeitslos;geschieden;Allgemeine Hochschulreife;0;265;1;0;93;1
31;Angestellter;verheiratet;Allgemeine Hochschulreife;0;268;1;0;93;0
32;Angestellter;verheiratet;Allgemeine Hochschulreife;0;428;1;0;93;0
41;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;446;1;0;93;0
50;Beamter;verheiratet;Mittlere Reife;0;495;0;0;93;0
50;Servicekraft;geschieden;Allgemeine Hochschulreife;0;622;1;0;93;0
33;Selbständig;ledig;Hochschulabschluss;0;658;1;0;93;0
39;Angestellter;verheiratet;Allgemeine Hochschulreife;0;660;1;1;93;0
29;Techniker;verheiratet;Hochschulabschluss;0;676;0;0;93;0
24;Student;ledig;Allgemeine Hochschulreife;0;745;1;0;93;0
37;unbekannt;verheiratet;Hochschulabschluss;0;789;1;1;93;0
33;Angestellter;verheiratet;Allgemeine Hochschulreife;0;854;1;1;93;0
56;Angestellter;verheiratet;Allgemeine Hochschulreife;0;876;1;0;93;0
44;Freiberufler;verheiratet;Allgemeine Hochschulreife;0;887;1;0;93;0
31;Servicekraft;ledig;Hochschulabschluss;0;1025;0;0;93;0
35;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1257;1;0;93;0
32;unbekannt;verheiratet;Hochschulabschluss;0;1331;0;0;93;0
37;unbekannt;verheiratet;Hochschulabschluss;0;1352;0;0;93;0
46;Freiberufler;ledig;Hochschulabschluss;0;1410;1;0;93;0
